PlacesIdx,County,Phillimore,Hundred,Vill,Area,XRefs,OSrefs,OScodes,lat,lon,easting,northing,start_date,end_date
60826,NTT,"10,38. 30,55",Broxtowe,`Sutton [Passeys]',,,SK5440,approximate,52.954687,-1.197657,454000.0,340000.0,1066,1086
60831,DOR,"1,4",Cullifordtree,Sutton [Poyntz],,,SY7083,,50.645897,-2.425662,370000.0,83000.0,1066,1086
60836,DBY,"5,1(-2)",`Scarsdale',Sutton [Scarsdale],,,SK4368,,53.207355,-1.357647,443000.0,368000.0,1066,1086
60841,HAM,"28,7. 69,1",Barton,Sutton [Scotney],,,SU4639,,51.148415,-1.343727,446000.0,139000.0,1066,1086
60846,GLS,"19,2",Deerhurst,Sutton [-under-Brailes],,,SP3036,,52.021625,-1.564203,430000.0,236000.0,1066,1086
60851,WAR,EG8,Deerhurst,Sutton [-under-Brailes],,,SP3036,,52.021625,-1.564203,430000.0,236000.0,1066,1086
60856,YKS,23N8 and note;9,`Yarlestre',Sutton [under Whitestone Cliffe],North Riding,,SE4882,,54.231481,-1.265163,448000.0,482000.0,1066,1086
60861,YKS,"5E44. 13E12. SE,P3(-4)",Pocklington,Sutton [upon Derwent],East Riding,,SE7047,,53.914449,-0.935796,470000.0,447000.0,1066,1086
60866,SHR,"4,7,1",Wrockwardine,Sutton [-upon-Tern],,,SJ6631,,52.875402,-2.506605,366000.0,331000.0,1066,1086
60871,KEN,"5,71",Eyhorne,Sutton [Valence],Aylesford,,TQ8149,,51.211518,0.590026,581000.0,149000.0,1066,1086
60876,WIL,"34,1. 38,1. 56,4",Warminster,Sutton [Veny],,,ST9041,,51.168148,-2.144399,390000.0,141000.0,1066,1086
60881,DOR,"40,3",Gillingham,Sutton [Waldron],,,ST8615,,50.934268,-2.200596,386000.0,115000.0,1066,1086
60886,LIN,"13,3. CS12",`Calcewath',Swaby,Lindsey South Riding,,TF3877,,53.272062,0.067952,538000.0,377000.0,1066,1086
60896,DBY,"14,3",{Walecros},Swadlincote,,,SK3019,,52.767786,-1.556803,430000.0,319000.0,1066,1086
60901,NFK,"4,1;3. 66,63",`[South] Greenhoe',Swaffham,,,TF8208,,52.639236,0.68835,582000.0,308000.0,1066,1086
60911,NFK,"10,18. 19,35. 36,3",Tunstead,Swafield,,,TG2833,,52.846235,1.38438,628000.0,333000.0,1066,1086
60916,YKS,"6N152 and note. SN,CtA42",Land of Count Alan,[Low] Swainby,North Riding,,SE3385,,54.259623,-1.494929,433000.0,485000.0,1066,1086
60921,YKS,1L1 and note. See also CHS Y2,Amounderness,`Swainseat',North Lancashire,,SD5352,,53.961947,-2.717831,353000.0,452000.0,1066,1086
60926,YKS,1L1 note,Amounderness,Swainshead,North Lancashire,`Swainseat' LAN,SD5352,,53.961947,-2.717831,353000.0,452000.0,1066,1086
60931,NFK,"9,195. 12,40. 24,7. 48,4",Humbleyard,Swainsthorpe,,,TG2100,,52.552971,1.258469,621000.0,300000.0,1066,1086
60941,KEN,"5,139",Whitstable,Swalecliffe,Borough,,TR1367,,51.362117,1.05825,613000.0,167000.0,1066,1086
60946,LIN,"2,10. 4,27. 12,15;17. 16,2. 27,6. 36,1. CN13",Bradley,Swallow,Lindsey North Riding,,TA1703,,53.510697,-0.237161,517000.0,403000.0,1066,1086
60951,WIL,"13,4. 67,3;13",Dunworth,Swallowcliffe,,,ST9627,,51.042333,-2.058425,396000.0,127000.0,1066,1086
60956,BRK,"1,17;46. 64,2",`Charldon',Swallowfield,,,SU7164,,51.370631,-0.981403,471000.0,164000.0,1066,1086
60961,HAM,"43,4-5",`Charldon',Swallowfield,,,SU7164,,51.370631,-0.981403,471000.0,164000.0,1066,1086
60966,HAM,"29,9",Kingsclere,Swampton,,,SU4150,,51.247702,-1.413952,441000.0,150000.0,1066,1086
60971,DOR,"55,42. 58,3",Ailwood,Swanage,,,SZ0278,,50.601706,-1.973094,402000.0,78000.0,1066,1086
60976,BUK,"1,4. 12,24. 14,20. 17,14. 21,6",Mursley,Swanbourne,,,SP8027,,51.935776,-0.837745,480000.0,227000.0,1066,1086
60981,SOM,"21,29",Cannington,Swang,,,ST2338,,51.13607,-3.101934,323000.0,138000.0,1066,1086
60986,NFK,"4,32. 25,6",`Eynesford',Swannington,,,TG1319,,52.726706,1.152908,613000.0,319000.0,1066,1086
60991,KEN,"5,2",`Axton',Swanscombe,Sutton,,TQ6073,,51.433412,0.300409,560000.0,173000.0,1066,1086
60996,NTT,"1,1",`Bassetlaw',`Swanston',,,SK8174,approximate,53.256855,-0.787284,481000.0,374000.0,1066,1086
61001,HEF,"10,53",Stretford,Swanstone,,,SO4453,,52.172414,-2.820276,344000.0,253000.0,1066,1086
61006,KEN,"9,46",Street,Swanton,Lympne,,TR0235,,51.078754,0.882451,602000.0,135000.0,1066,1086
61011,KEN,"5,193",Bewsbury,Swanton,Eastry,,TR2444,,51.151403,1.201611,624000.0,144000.0,1066,1086
61016,NFK,"4,56. 9,98;102;213;221;223",`Depwade',Swanton,,,TM1694,,52.501119,1.180945,616000.0,294000.0,1066,1086
61021,NFK,"17,25",South Erpingham,Swanton [Abbot],,,TG2626,,52.784257,1.349898,626000.0,326000.0,1066,1086
61026,NFK,"20,7",`Laundich',Swanton [Morley],,,TG0117,,52.713338,0.974247,601000.0,317000.0,1066,1086
61031,NFK,"10,9",Holt,Swanton [Novers],,,TG0132,,52.848,0.983444,601000.0,332000.0,1066,1086
61036,LIN,"48,12. 57,33(-34)",`Aswardhurn',Swarby,Kesteven,,TF0440,,52.947338,-0.453632,504000.0,340000.0,1066,1086
61041,NFK,"9,185;194. 12,37. 20,34. 66,85",Humbleyard,Swardeston,,,TG1902,,52.57173,1.230337,619000.0,302000.0,1066,1086
61046,DBY,"1,19. 6,83",Litchurch,Swarkestone,,,SK3628,,52.848323,-1.466894,436000.0,328000.0,1066,1086
61051,KEN,"{2,15}.",Petham,Swarling,Borough,,TR1252,,51.227804,1.035007,612000.0,152000.0,1066,1086
61056,YKS,"6N114 and note. SN,CtA33",Land of Count Alan,`Swarthorpe',North Riding,,SE2083,,54.242318,-1.694618,420000.0,483000.0,1066,1086
61061,NFK,"1,84;86",`Mitford',Swathing,,,TF9804,,52.597728,0.922099,598000.0,304000.0,1066,1086
61066,LIN,"26,44(-45). 37,5. 57,19",Aveland,Swaton,Kesteven,,TF1337,,52.918565,-0.32079,513000.0,337000.0,1066,1086
61071,CAM,"14,37;48;55. 21,9. 23,5",Papworth,Swavesey,,,TL3669,,52.302305,-0.006844,536000.0,269000.0,1066,1086
61076,HAM,"15,5. NF3,2-3. NF9,45",Boldre,Sway,,,SZ2798,,50.780943,-1.618388,427000.0,98000.0,1066,1086
61081,LIN,"7,41",`Beltisloe',Swayfield,Kesteven,,SK9922,,52.786525,-0.53348,499000.0,322000.0,1066,1086
61086,YKS,"26E9 and note. SE,Bt7",Burton,Swaythorpe,East Riding,,TA0369,,54.106601,-0.426135,503000.0,469000.0,1066,1086
61091,SUF,"3,100;104. 6,46. 7,147",`Plomesgate',Swefling,,,TM3463,,52.215503,1.424055,634000.0,263000.0,1066,1086
61096,SOM,"19,15",`Abdick',Swell,,,ST3623,,51.002805,-2.913492,336000.0,123000.0,1066,1086
61101,GLS,"31,12. 45,6. EvN12",Salmonsbury,[Lower] Swell,,,SP1725,,51.923273,-1.754196,417000.0,225000.0,1066,1086
61106,GLS,"12,5. EvK133. EvM65",`Witley',[Upper] Swell,,,SP1726,,51.932264,-1.754147,417000.0,226000.0,1066,1086
61111,LEC,"14,23",`Goscote',Swepstone,,,SK3610,,52.686518,-1.468863,436000.0,310000.0,1066,1086
61116,OXF,"59,20",Shipton,Swerford,,,SP3731,,51.976251,-1.462732,437000.0,231000.0,1066,1086
61121,YKS,"28W18. SW,Bu24",`Burghshire',Swetton,West Riding,,SE1873,,54.152521,-1.7259,418000.0,473000.0,1066,1086
61126,SUF,"41,2",Claydon,Swilland,,,TM1852,,52.123316,1.183183,618000.0,252000.0,1066,1086
61131,YKS,"9W1 and note;3. SW,Sk4-5",`Skyrack',Swillington,West Riding,,SE3830,,53.764987,-1.425026,438000.0,430000.0,1066,1086
61136,DEV,"13a,2",South Molton,Swimbridge,,,SS6229,,51.043727,-3.969936,262000.0,129000.0,1066,1086
61141,OXF,"58,15",Shipton,Swinbrook,,,SP2812,,51.80595,-1.595291,428000.0,212000.0,1066,1086
61143,STS,"2,20",Pirehill,Swinchurch,,,SJ8037,,52.930044,-2.298972,380000.0,337000.0,1066,1086
61146,YKS,13W44,Craven,Swinden,West Riding,,SE8654,,53.97494,-0.690305,486000.0,454000.0,1066,1086
61151,LIN,"56,16. 67,25",Graffoe,Swinderby,Kesteven,,SK8663,,53.157217,-0.715314,486000.0,363000.0,1066,1086
61156,GLS,"2,5",Cheltenham,Swindon,,,SO9324,,51.914492,-2.10317,393000.0,224000.0,1066,1086
61161,WIL,"1,3. 4,3. 26,8. 67,69;74. 68,25",Blagrove,Swindon,,,SU1583,,51.545699,-1.785074,415000.0,183000.0,1066,1086
61166,LIN,CS39,`Louthesk',`Swine',Lindsey South Riding,,TF3998,approximate,53.460438,0.092155,539000.0,398000.0,1066,1086
61171,YKS,"2A2. SE,Th12",Holderness [Middle Hundred],Swine,East Riding,,TA1335,,53.799061,-0.285828,513000.0,435000.0,1066,1086
61176,BDF,E6-8,`Leightonstone',Swineshead,,,TL0565,,52.27315,-0.462533,505000.0,265000.0,1066,1086
61181,HUN,"13,3. 19,11. D14(-15)",`Leightonstone',Swineshead,,,TL0565,,52.27315,-0.462533,505000.0,265000.0,1066,1086
