"","id","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","name","date","dating_notes","xlong","ylat","date_type","xeast","ynorth","date_emp","model_age_mean","model_age_sd"
"101",927,"square",90.260818,741.934951,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Angkor Thom - Prasat à l'Est du Khleang nord",1005,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.86165,13.44731,"empirical",376756.9,1486881,1005,1005,0
"102",88,"square",95.710628,743.942181,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Bos Veang",875,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.6413,13.53329,"graphbased",352966.6,1496518,NA,932.731899802236,171.952491499735
"103",707,"horseshoe_east",97.815235,746.677942,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Trâpeang Svay",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.94901,13.40237,"regression",386199.6,1481875,NA,1059.98299686527,141.257961938729
"104",1003,"square",89.916337,749.155489,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kâmnâp (Pr.)",899.5,"A Yasovarman I Hermitage site (Pottier 2003).",103.94064,13.4354,"empirical",385308,1485523,899.5,899.5,0
"105",983,"square",89.57109,750.457907,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Angkor Thom (terrace et vestige de prasat)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical",377299.5,1485174,1115,1115,0
"106",1011,"square",89.322963,751.079515,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Neak Ta Dek",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.89103,13.43844,"graphbased",379948.6,1485885,NA,1047.0516126045,138.737573547515
"107",1525,"square",90,751.079515,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Angkor (Location of sculptures)",1002,"Temple is included in the CCC during Period 3.",NA,NA,"empirical",NA,NA,1002,1002,0
"108",384,"horseshoe_east",87.247491,752.331759,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Tuol Don Ey",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.785,13.51665,"regression",368504.8,1494598,NA,1010.91022247985,168.513022547787
"109",231,"horseshoe_east",104.676309,756.273972,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.63551,13.513,"regression",352327.5,1494279,NA,1008.01002142733,167.065489603342
"110",771,"square",88.363369,757.661154,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"O Prasat",875,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.9374,13.79499,"graphbased",NA,NA,NA,933.679404532762,171.587288979719
"111",843,"horseshoe_north",180,757.809443,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Prasat",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77301,13.4179,"regression",367167.9,1483671,NA,780.601259164909,181.55834195685
"112",53,"horseshoe_east",90,762.569792,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Kralanh",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.65497,13.57745,"graphbased",354473.7,1501395,NA,1010.63944073854,168.497778344101
"113",134,"horseshoe_east",90,765.489913,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Tuol Prolay Yean Deng",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87178,13.53931,"regression",377915.1,1497060,NA,1003.79882909611,168.058505952984
"114",935,"square",90,769.04899,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Trâpeang Ta Kuch",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85568,13.41832,"graphbased",376114.2,1483676,NA,1047.56352619555,138.596081853082
"115",583,"horseshoe_east",90,770.048047,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Ta Srei",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.62454,13.47495,"regression",351105.8,1490068,NA,1066.58057890851,140.360140842128
"116",710,"horseshoe_east",90,771.427355,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kâp Chen (Pr.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",104.2147,13.46555,"regression",NA,NA,NA,1005.51268157446,167.316580811516
"117",1055,"square",90,772.604395,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75999,13.42336,"graphbased",365754.7,1484284,NA,899.234913218585,139.16169545679
"118",942,"square",90.256491,777.555525,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Angkor Thom - terrace Q",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85955,13.43868,"graphbased",376584.6,1485882,NA,1045.7750158065,138.326295443485
"119",306,"square",90,777.728317,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Trâpeang Trach (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77413,13.45724,"regression",367302.6,1488033,NA,876.327056374535,139.060893652464
"120",98,"horseshoe_east",83.817164,780.171064,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Khang Lech",1114,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.67424,13.54086,"graphbased",356536.9,1497338,NA,1089.25462381581,141.264341753073
"121",1072,"square",97.520594,783.982339,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Krânhoung",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.98717,13.34224,"graphbased",402843.1,1508377,NA,1023.52486695583,140.092915028744
"122",427,"horseshoe_east",90,784.332484,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Boeng Chhouk Krâsal",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.06512,13.39298,"graphbased",398782.8,1480782,NA,959.875835259274,141.649802141166
"123",1035,"square",90,784.969836,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Mokak",933,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76989,13.41405,"graphbased",366821.7,1483258,NA,898.564138287029,139.994398826572
"124",709,"square",88.998408,799.731884,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Phnom Hâp (Pr.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",104.0239,13.63175,"regression",394431.6,1507218,NA,899.019584673,140.349009764753
"125",841,"horseshoe_east",84.225685,801.995024,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77084,13.41156,"regression",366910.3,1482974,NA,939.27258199461,139.51624874349
"126",239,"horseshoe_east",251.565167,802.482159,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Kouk Kou",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.71832,13.65637,"regression",361381.1,1510084,NA,983.435282503125,157.402905867072
"127",636,"square",90,803.7931,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Toum Taa",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81395,13.54967,"regression",371668.6,1498237,NA,922.144662960027,139.50974721129
"128",1029,"square",180,810.373799,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.78141,13.41798,"graphbased",368077.2,1483686,NA,890.349852019375,140.648897509888
"129",736,"square",93.977792,814.328914,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81968,13.45106,"regression",372230.1,1487324,NA,931.029476632121,170.9156079505
"130",948,"square",5.572198,815.615976,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Wall (remnant of)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85205,13.4462,"graphbased",375746.3,1486819,NA,976.684613931614,167.867515526276
"131",725,"horseshoe_east",90.68207,816.149473,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83675,13.46218,"regression",374093.7,1488527,NA,916.953947037357,139.767181102858
"132",1436,"square",75.697111,816.944356,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Borne",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.74757,13.47517,"regression",NA,NA,NA,970.605813640342,169.151207479703
"133",722,"horseshoe_east",89.50141,818.638425,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Nokor Krov I",1041,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85547,13.45969,"graphbased",376121,1488260,NA,1083.12329026148,140.413844764141
"134",556,"horseshoe_east",96.18274,819.854519,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91916,13.32127,"regression",382935.1,1472921,NA,960.992191257758,140.04778543861
"135",623,"horseshoe_west",90.939175,827.807485,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ta Meak (T.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.90372,13.34544,"regression",381275.8,1475588,NA,980.331738712812,245.579984114513
"136",837,"horseshoe_east",88.842693,829.423127,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75714,13.39623,"regression",365427.9,1481292,NA,940.907536740576,140.792505156065
"137",631,"horseshoe_east",90,832.144603,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88795,13.35732,"regression",379575.4,1476915,NA,1061.11582748372,141.334942422953
"138",313,"horseshoe_east",78.326274,832.667175,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Trâpeang Svay",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76429,13.52575,"regression",366271.2,1495616,NA,963.654218838905,140.981835427576
"139",833,"horseshoe_east",87.089121,835.529494,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75271,13.41397,"regression",364961.6,1483255,NA,956.480273805254,140.231431900901
"140",910,"blob",87.521975,835.825931,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Preah Pithu, V",980,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8612,13.44901,"graphbased",376706.6,1487076,NA,1131.77918538402,155.434277514934
"141",1025,"square",90,843.311047,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.79744,13.42113,"graphbased",369812.7,1484017,NA,899.514963289287,139.954331247686
"142",820,"square",90.355391,847.166036,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Prei Phnom",889,"Temple is included in CCC in Period 2.",NA,NA,"empirical",382112.7,1485426,889,889,0
"143",613,"horseshoe_east",95.194481,848.595087,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Kanchor",1041,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.98384,13.31089,"graphbased",389977.9,1471726,NA,1081.18676148206,139.983802497485
"144",276,"horseshoe_east",85.710859,851.967466,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.9957,13.38428,"regression",391252.1,1479854,NA,1010.52613042193,168.29951295424
"145",1036,"square",99.619732,854.228534,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",810,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.76926,13.41424,"graphbased",366749.3,1483284,NA,875.830125861647,139.447459894901
"146",420,"horseshoe_east",79.485137,854.248351,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Popel Khe",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.71976,13.59302,"regression",361502.4,1503088,NA,939.812524061504,140.330905978425
"147",364,"horseshoe_east",89.463175,854.326862,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Ta Mau",1111,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.03776,13.29062,"graphbased",395775.8,1469474,NA,1088.04723458129,140.427467369745
"148",761,"square",90,855.422486,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Phnom Dei II",893,"Date derived from analyses of inscriptions (Lustig 2009).",103.98391,13.59685,"empirical",390078.6,1503386,893,893,0
"149",241,"horseshoe_east",90,856.307686,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Toul Lveang",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.62347,13.51307,"regression",NA,NA,NA,1009.3962608012,168.933621571098
"150",541,"square",87.137585,859.141616,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Veal Rondas",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.90438,13.4751,"regression",381412.3,1489942,NA,983.302238152831,144.247316239512
"151",46,"horseshoe_east",90,859.655804,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Rom Check 1",976.1907577,"Date derived through multiple linear regression (Klassen et al. 2018).",103.621883,13.4938,"regression",NA,NA,NA,1060.41801105926,141.102433136295
"152",1661,NA,89.714,861.045637,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Baksei Chamkrong (Pr.)",1280,"14C date (see Data S18).",103.85825,13.42528,"empirical",376393.3,1484452,1280,1280,0
"153",577,"horseshoe_east",92.579188,863.131172,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Neak Ta",1041,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.03178,13.29428,"graphbased",395125.7,1469878,NA,1082.02333921465,140.564447229741
"154",220,"horseshoe_east",93.691346,864.780109,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Ta Nak",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.64219,13.47818,"regression",353029.7,1490417,NA,1066.38143446901,140.389910570365
"155",554,"horseshoe_east",90,865.379839,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Lvei",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91304,13.33467,"regression",382285.6,1474402,NA,1082.22749268566,140.748634947585
"156",996,"square",90,870.218869,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Terrace L",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85168,13.42866,"graphbased",375678.6,1484825,NA,1046.60480310424,139.194773082113
"157",703,"horseshoe_east",68.096881,875.189388,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73184,13.49389,"regression",362745.2,1492107,NA,941.11306098097,140.599036978023
"158",120,"horseshoe_east",90,877.449843,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kâmnâp (T.)",1004,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.833,13.53004,"graphbased",373714,1496050,NA,935.042192065364,141.113174981198
"159",580,"horseshoe_east",90.318952,879.03724,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Kouk Ping Poy",910.655766,"Date derived through multiple linear regression (Klassen et al. 2018).",103.622238,13.540084,"regression",NA,NA,NA,873.232057937281,377.71511954835
"160",1450,"square",88.921111,884.77585,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",880,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.05721,13.34211,"graphbased",NA,NA,NA,927.487259672108,171.539307878737
"161",1010,"square",82.234743,886.598951,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",992,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.90466,13.42792,"graphbased",381425.8,1484727,NA,878.287252972028,144.299294245948
"162",437,"horseshoe_east",101.117234,894.23979,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Kamhaeng",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80035,13.34716,"regression",370086.6,1475840,NA,938.166571539283,140.489191697338
"163",600,"square",90.421219,894.711198,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Tuol Tana",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.6152,13.46885,"regression",NA,NA,NA,1031.33561714564,142.015636883689
"164",309,"horseshoe_east",87.75296,903.78446,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Kou",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.64148,13.52718,"regression",352979.8,1495849,NA,1010.80705946823,168.569901890245
"165",504,"horseshoe_east",87.273604,905.673715,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Trâpeang Chhouk",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.96763,13.40721,"graphbased",388231.5,1482392,NA,1011.68625677907,168.929688551642
"166",540,"horseshoe_east",94.830309,906.421699,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Khlok",1111,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.91461,13.30986,"graphbased",382441.3,1471656,NA,1088.19832719938,139.679228867855
"167",844,"causeway_2",85.220473,906.925909,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Neak Ta Kuong",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79926,13.39991,"regression",370017.7,1481674,NA,928.292264815576,144.229301927794
"168",655,"horseshoe_east",90,907.237769,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Ta Kuoy",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82977,13.35209,"regression",373279.9,1476381,NA,961.730189653532,140.509111316401
"169",860,"square",90.177177,910.838789,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Trâpeang Run",865.0443,"Temple is included in the CCC during Period 3.",NA,NA,"empirical",376760.4,1484378,865.0443,865.0443,0
"170",1043,"horseshoe_east",66.571192,911.441982,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",1004,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.7727,13.41779,"graphbased",367117,1483666,NA,936.778710491714,142.185254922711
"171",215,"horseshoe_east",74.054671,917.598311,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kong Srok (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.67443,13.51087,"regression",356541.5,1494024,NA,1090.03965602378,141.237357053193
